text,label
"C0NGRATS! Ur number won 250,000 PHP from Puregold. Call Atty. Tan 09114095153.",Phishing
EastWest Alert: May login attempt mula sa Davao. Secure ur account d2: bit.ly/ph-99221,"Bank Scam, Phishing"
Verify your PNB mobile number to keep using app: bit.ly/ph-63958,"Bank Scam, Phishing"
You are the lucky winner of Honda Click 125i from SM Supermalls Promo. Call 09253370665.,Phishing
Part-time homebase job! Earn money using your phone. Msg: bit.ly/ph-32733,Phishing
"PCSO: Ur mobile # won 2nd prize worth 250,000 PHP. Call 09646775309 now.",Ham
747LIVE: Free 100 credits! Register na & get free credits. Laro na: bit.ly/ph-74372,"Gambling Promotion, Phishing"
Looking for side hustle? Watch videos & earn 3000-8000. Join: wa.me/639115828696,Phishing
EastWest Notice: Urgent security update required for your online banking. Login: bit.ly/ph-35465,"Bank Scam, Phishing"
Facebook: Ur account will be disabled. Appeal here: bit.ly/ph-80566,Phishing
Earn extra income! Online Task affiliate hiring. 500-1500 per day. No fees. Link: bit.ly/ph-25436,Phishing
P0BWC Sign up today! Get 245 bonus for new players. Link: bit.ly/ph-38131,"Gambling Promotion, Phishing"
Netflix PH: Payment failed. Update billing to avoid interruption: bit.ly/ph-33745,Phishing
Good day! Ur resume is qualified for Online Task job. 5k daily. Apply: bit.ly/ph-56260,Phishing
Ur Landbank accnt will be deleted. Update info at bit.ly/ph-69354,"Bank Scam, Phishing"
Ur PNB accnt will be deleted. Update info at bit.ly/ph-73322,"Bank Scam, Phishing"
Verify your EastWest mobile number to keep using app: bit.ly/ph-64284,"Bank Scam, Phishing"
Looking for side hustle? Watch videos & earn 3000-8000. Join: wa.me/639433642936,Phishing
Netflix PH: Payment failed. Update billing to avoid interruption: bit.ly/ph-74047,Phishing
Earn extra income! Zalora affiliate hiring. 3000-8000 per day. No fees. Link: bit.ly/ph-59114,Phishing
MEGA-PANALO: Free 100 credits! Register na & get free credits. Laro na: bit.ly/ph-73621,"Gambling Promotion, Phishing"
Looking for side hustle? Watch videos & earn 3000-8000. Join: wa.me/639364516877,Phishing
SIM Registration: Your SIM is not yet registered. Avoid blockng: bit.ly/ph-18458,"Gambling Promotion, Phishing"
"C0NGRATS! Ur number won 250,000 PHP from 7-Eleven. Call Atty. Santos 09186029956.",Phishing
Netflix PH: Payment failed. Update billing to avoid interruption: bit.ly/ph-20008,Phishing
PCSO: Ur mobile # won 2nd prize worth P100k. Call 09846710913 now.,Ham
C0NGRATS! Ur number won P300k from PCSO. Call Atty. Villanueva 09976135978.,Phishing
Ur GCASH accnt will be deleted. Update info at bit.ly/ph-45379,"Bank Scam, Phishing"
Ur BPI accnt will be deleted. Update info at bit.ly/ph-74264,"Bank Scam, Phishing"
Part-time homebase job! Earn money using your phone. Msg: bit.ly/ph-31539,Phishing
7-Eleven: Claim ur 500 PHP gift today for loyalty. Click: bit.ly/ph-52236,Phishing
Earn extra income! Online Task affiliate hiring. 3000-8000 per day. No fees. Link: bit.ly/ph-80628,Phishing
Looking for side hustle? Watch videos & earn 2k-5k. Join: wa.me/639810031353,Phishing
You are the lucky winner of MacBook Pro from SM Supermalls Promo. Call 09338515474.,Phishing
"WINNER! Chosen ur cell # for 250,000 PHP SM Supermalls anniversary. Claim now: 09136387403",Phishing
"Dito na ang pinaka-malambot na slots! JILI, FC, PG. Register: bit.ly/ph-63825","Gambling Promotion, Phishing"
Looking for side hustle? Watch videos & earn 3000-8000. Join: wa.me/639508309324,Phishing
Jackpot winner of P100k in P0BWC! Be next. Register: bit.ly/ph-89431,"Gambling Promotion, Phishing"
You are the lucky winner of Galaxy S24 from 7-Eleven Promo. Call 09903072065.,Phishing
Ur Security Bank accnt will be deleted. Update info at bit.ly/ph-67479,"Bank Scam, Phishing"
C0NGRATS! Ur number won P300k from Petron. Call Atty. Reyes 09141637381.,Phishing
Facebook: Ur account will be disabled. Appeal here: bit.ly/ph-79569,Phishing
777CASINO: Daily 50 pesos free! Register na & get free credits. Laro na: bit.ly/ph-89121,"Gambling Promotion, Phishing"
"Dito na ang pinaka-malambot na slots! JILI, FC, PG. Register: bit.ly/ph-11219","Gambling Promotion, Phishing"
"Dito na ang pinaka-malambot na slots! JILI, FC, PG. Register: bit.ly/ph-62630","Gambling Promotion, Phishing"
WINNER! Chosen ur cell # for P300k PCSO anniversary. Claim now: 09802525791,Phishing
Flash Express: Failed delivery attempt. Package held. Pay fee at bit.ly/ph-25214,Phishing
C0NGRATS! Ur number won P800k from PCSO. Call Atty. Villanueva 09816701839.,Phishing
Ur order #7437 is out for delivery. Tracking link: bit.ly/ph-93283,Phishing
Hiring: Lazada Part-time. Earn 1k-3k daily. Msg us: wa.me/639714212123,Phishing
C0NGRATS! Ur number won 1 Million from Puregold. Call Atty. Reyes 09286573380.,Phishing
You are the lucky winner of Honda Click 125i from Petron Promo. Call 09171607308.,Phishing
PCSO: Ur mobile # won 2nd prize worth P300k. Call 09677561819 now.,Ham
Facebook: Ur account will be disabled. Appeal here: bit.ly/ph-65293,Phishing
Part-time homebase job! Earn money using your phone. Msg: bit.ly/ph-69896,Phishing
Apple ID: Locked due to security reasons. Verify at bit.ly/ph-16864,Phishing
Netflix PH: Payment failed. Update billing to avoid interruption: bit.ly/ph-37864,Phishing
PCSO: Ur mobile # won 2nd prize worth 1 Million. Call 09777366997 now.,Ham
Jackpot winner of P300k in MCW! Be next. Register: bit.ly/ph-14081,"Gambling Promotion, Phishing"
WINNER! Chosen ur cell # for P100k Petron anniversary. Claim now: 09105593360,Phishing
You are the lucky winner of Galaxy S24 from Shopee Raffle Promo. Call 09896481796.,Phishing
Jackpot winner of 1 Million in MEGA-PANALO! Be next. Register: bit.ly/ph-20617,"Gambling Promotion, Phishing"
Looking for side hustle? Watch videos & earn P800-P2000. Join: wa.me/639592881368,Phishing
Facebook: Ur account will be disabled. Appeal here: bit.ly/ph-55711,Phishing
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-727884,Phishing
"C0NGRATS! Napili ur # for 1 Million from Lazada Anniversary. To claim, call Atty. Garcia 09178440352.",Phishing
Ur the lucky winner of NMAX Motorcycle from SM Supermalls. Valid for 24hrs. Pls call 09632073252.,Phishing
"Hi, I'm recruiter for Amazon PH. Your profile is selected for P10,000 weekly pay. Info: bit.ly/secure-ph-766445",Phishing
Work from home! TikTok Shop online tasks. P323 per order. Msg us: wa.me/639111228459,Phishing
Part-time Job hiring! TikTok Shop is looking for staff. Earn 2k-5k daily. Apply: bit.ly/secure-ph-111866,Phishing
Your order #93465 delivery failed. Update address to avoid return: bit.ly/secure-ph-980611,Phishing
"Hi, I'm recruiter for Facebook Affiliate. Your profile is selected for 2k-5k pay. Info: bit.ly/secure-ph-415761",Phishing
Globe/Smart: Redeem your unclaimed iPad Air now. Click to claim: bit.ly/secure-ph-679280,Phishing
Looking for extra income? Zalora needs 50 people for remote work. Register: bit.ly/secure-ph-674487,"Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-699946,Phishing
Easy money! Like and follow for Shopee and get 353 daily. Apply now: wa.me/639481835345,Phishing
Verify your Unionbank mobile number to avoid account deletion. Update here: bit.ly/secure-ph-696566,"Bank Scam, Phishing"
Laro na sa 999BET! Get Malambot ang slots today pag nag-register today. Link d2: bit.ly/secure-ph-376438,"Gambling Promotion, Phishing"
Verify your Maya Bank mobile number to avoid account deletion. Update here: bit.ly/secure-ph-315387,"Bank Scam, Phishing"
Work from home! YouTube Liker online tasks. P92 per order. Msg us: wa.me/639255095924,Phishing
New member bonus from BINGOPLUS! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-765237,"Bank Scam, Gambling Promotion, Phishing"
PCSO: Lucky number mo nanalo ng 1 Million! Tawagan si Secretary Garcia 09769765930.,Ham
Globe/Smart: Redeem your unclaimed Toyota Vios now. Click to claim: bit.ly/secure-ph-847826,Phishing
Ninja Van: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-302133,Phishing
MA'AM/SIR! Metrobank iAccess needs validation due to suspicious activity: bit.ly/secure-ph-311739,"Bank Scam, Phishing"
New member bonus from WIN-PH! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-527439,"Bank Scam, Gambling Promotion, Phishing"
BOSS! Swerte mo today. Panalo na sa 777PUB. Free 174 credits: bit.ly/secure-ph-239774,"Gambling Promotion, Phishing"
"BPI Alert! Someone tried to access your wallet from Pasay. If not you, block: bit.ly/secure-ph-901891","Bank Scam, Phishing"
AUB: Ur account is locked. Pls verify identity now d2: bit.ly/secure-ph-874752,"Bank Scam, Phishing"
Easy money! Like and follow for Zalora and get 808 daily. Apply now: wa.me/639801370122,Phishing
PHLPost: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-237088,Phishing
Ur the lucky winner of MacBook Pro from Coca-Cola. Valid for 24hrs. Pls call 09932159740.,Phishing
Sali na sa pinaka-malambot na slots sa SUREWIN. Dito ang daming nananalo: bit.ly/secure-ph-210671,"Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-953352,Phishing
Apple ID: Someone logged in from Manila. Secure account: bit.ly/secure-ph-341477,Phishing
Globe/Smart: Redeem your unclaimed iPad Air now. Click to claim: bit.ly/secure-ph-655173,Phishing
Landbank: Ur account is unauthorized login. Pls verify identity now d2: bit.ly/secure-ph-874968,"Bank Scam, Phishing"
Easy money! Like and follow for Telegram Task and get 638 daily. Apply now: wa.me/639269963301,Phishing
Laro na sa 999BET! Get Free spin daily pag nag-register today. Link d2: bit.ly/secure-ph-397074,"Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-892474,Phishing
New member bonus from SUREWIN! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-539287,"Bank Scam, Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-291942,Phishing
Globe/Smart: Redeem your unclaimed NMAX Motorcycle now. Click to claim: bit.ly/secure-ph-727389,Phishing
Withdraw your winnings in 2 mins! Join P0BWC now and get 551 free: bit.ly/secure-ph-341468,Phishing
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-736827 to avoid deactivation.,"Gambling Promotion, Phishing"
Verify your AUB mobile number to avoid account deletion. Update here: bit.ly/secure-ph-437629,"Bank Scam, Phishing"
Apple ID: Someone logged in from Manila. Secure account: bit.ly/secure-ph-817605,Phishing
Part-time Job hiring! Lazada is looking for staff. Earn 2k-5k daily. Apply: bit.ly/secure-ph-793237,Phishing
Verify your Security Bank mobile number to avoid account deletion. Update here: bit.ly/secure-ph-618925,"Bank Scam, Phishing"
MA'AM/SIR! Maya Bank iAccess needs validation due to suspicious activity: bit.ly/secure-ph-629213,"Bank Scam, Phishing"
PNB: Ur account is restricted. Pls verify identity now d2: bit.ly/secure-ph-955391,"Bank Scam, Phishing"
Withdraw your winnings in 2 mins! Join 777CASINO now and get 712 free: bit.ly/secure-ph-135372,"Gambling Promotion, Phishing"
Entrego: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-527743,Phishing
Your order #20255 delivery failed. Update address to avoid return: bit.ly/secure-ph-131623,Phishing
Ur the lucky winner of NMAX Motorcycle from Coca-Cola. Valid for 24hrs. Pls call 09476961873.,Phishing
Sali na sa pinaka-malambot na slots sa MEGA-PANALO. Dito ang daming nananalo: bit.ly/secure-ph-228215,"Gambling Promotion, Phishing"
Your BDO credit card has been used for P300k. Report if unauthorized: bit.ly/secure-ph-998842,"Bank Scam, Phishing"
BOSS! Swerte mo today. Panalo na sa OKBET. Free 810 credits: bit.ly/secure-ph-124403,"Gambling Promotion, Phishing"
"Hi, I'm recruiter for TikTok Shop. Your profile is selected for flexible pay pay. Info: bit.ly/secure-ph-497862",Phishing
Verify your Maya Bank mobile number to avoid account deletion. Update here: bit.ly/secure-ph-201796,"Bank Scam, Phishing"
Globe/Smart: Redeem your unclaimed Toyota Vios now. Click to claim: bit.ly/secure-ph-173945,Phishing
Part-time Job hiring! Data Encoder is looking for staff. Earn 500-1500 daily. Apply: bit.ly/secure-ph-701785,Phishing
Ur the lucky winner of iPad Air from PCSO Lotto. Valid for 24hrs. Pls call 09363336420.,Phishing
Winner! Chosen mobile # for P300k Puregold lucky draw. Claim at 09834306398.,Phishing
New member bonus from PH-BET! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-973496,"Bank Scam, Gambling Promotion, Phishing"
New member bonus from 777PUB! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-237908,"Bank Scam, Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-793434,Phishing
PCSO: Lucky number mo nanalo ng P500k! Tawagan si Secretary Torres 09156270081.,Ham
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-502670,Phishing
Work from home! Shopee online tasks. P60 per order. Msg us: wa.me/639217784247,Phishing
MA'AM/SIR! AUB iAccess needs validation due to suspicious activity: bit.ly/secure-ph-255670,"Bank Scam, Phishing"
New member bonus from 747LIVE! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-758802,"Bank Scam, Gambling Promotion, Phishing"
Your order #51749 delivery failed. Update address to avoid return: bit.ly/secure-ph-275671,Phishing
Entrego: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-234578,Phishing
Globe/Smart: Redeem your unclaimed iPad Air now. Click to claim: bit.ly/secure-ph-902306,Phishing
"PCSO: Lucky number mo nanalo ng 250,000 PHP! Tawagan si Secretary Lopez 09644811414.",Ham
"C0NGRATS! Napili ur # for 1 Million from Coca-Cola. To claim, call Atty. Villanueva 09838260831.",Phishing
New member bonus from JILI-BET! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-712807,"Bank Scam, Gambling Promotion, Phishing"
Work from home! TikTok Shop online tasks. P490 per order. Msg us: wa.me/639247843867,Phishing
PCSO: Lucky number mo nanalo ng P100k! Tawagan si Secretary Bautista 09731408120.,Ham
"Part-time Job hiring! Facebook Affiliate is looking for staff. Earn P10,000 weekly daily. Apply: bit.ly/secure-ph-268472",Phishing
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-725335 to avoid deactivation.,"Gambling Promotion, Phishing"
"Your BDO credit card has been used for 250,000 PHP. Report if unauthorized: bit.ly/secure-ph-762950","Bank Scam, Phishing"
Globe/Smart: Redeem your unclaimed iPhone 15 Pro now. Click to claim: bit.ly/secure-ph-124710,Phishing
Ur the lucky winner of iPhone 15 Pro from Puregold. Valid for 24hrs. Pls call 09173774713.,Phishing
Apple ID: Someone logged in from Davao. Secure account: bit.ly/secure-ph-694051,Phishing
BOSS! Swerte mo today. Panalo na sa PH-BET. Free 294 credits: bit.ly/secure-ph-205559,"Gambling Promotion, Phishing"
"PCSO: Lucky number mo nanalo ng 250,000 PHP! Tawagan si Secretary Gomez 09182083950.",Ham
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-757277,Phishing
Apple ID: Someone logged in from Quezon City. Secure account: bit.ly/secure-ph-580428,Phishing
"Hi, I'm recruiter for Amazon PH. Your profile is selected for flexible pay pay. Info: bit.ly/secure-ph-740869",Phishing
"C0NGRATS! Napili ur # for 1 Million from SM Supermalls. To claim, call Atty. Lopez 09685834563.",Phishing
Work from home! TikTok Shop online tasks. P187 per order. Msg us: wa.me/639818752989,Phishing
New member bonus from JILI-BET! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-779045,"Bank Scam, Gambling Promotion, Phishing"
Globe/Smart: Redeem your unclaimed Galaxy S24 now. Click to claim: bit.ly/secure-ph-966228,Phishing
Ur the lucky winner of MacBook Pro from Globe Rewards. Valid for 24hrs. Pls call 09320956253.,Phishing
Globe/Smart: Redeem your unclaimed NMAX Motorcycle now. Click to claim: bit.ly/secure-ph-606238,Phishing
"Part-time Job hiring! Telegram Task is looking for staff. Earn P10,000 weekly daily. Apply: bit.ly/secure-ph-464140",Phishing
Winner! Chosen mobile # for 1 Million Petron lucky draw. Claim at 09440447334.,Phishing
Laro na sa MEGA-PANALO! Get No deposit bonus pag nag-register today. Link d2: bit.ly/secure-ph-596358,"Gambling Promotion, Phishing"
Sali na sa pinaka-malambot na slots sa MCW. Dito ang daming nananalo: bit.ly/secure-ph-520199,"Gambling Promotion, Phishing"
"Security Bank Alert! Someone tried to access your wallet from Quezon City. If not you, block: bit.ly/secure-ph-657573","Bank Scam, Phishing"
"Hi, I'm recruiter for Zalora. Your profile is selected for 2k-5k pay. Info: bit.ly/secure-ph-186398",Phishing
PCSO: Lucky number mo nanalo ng P300k! Tawagan si Secretary Reyes 09993986161.,Ham
Your Landbank credit card has been used for P300k. Report if unauthorized: bit.ly/secure-ph-209480,"Bank Scam, Phishing"
Work from home! Lazada online tasks. P394 per order. Msg us: wa.me/639743689917,Phishing
"Hi, I'm recruiter for Lazada. Your profile is selected for 500-1500 pay. Info: bit.ly/secure-ph-595951",Phishing
"C0NGRATS! Napili ur # for P800k from Lazada Anniversary. To claim, call Atty. Lopez 09224149631.",Phishing
Globe/Smart: Redeem your unclaimed iPhone 15 Pro now. Click to claim: bit.ly/secure-ph-407410,Phishing
"Winner! Chosen mobile # for P50,000 voucher SM Supermalls lucky draw. Claim at 09270964328.",Phishing
Verify your BPI mobile number to avoid account deletion. Update here: bit.ly/secure-ph-179065,"Bank Scam, Phishing"
"C0NGRATS! Napili ur # for P800k from 7-Eleven. To claim, call Atty. Garcia 09896230504.",Phishing
Looking for extra income? Facebook Affiliate needs 50 people for remote work. Register: bit.ly/secure-ph-737982,"Gambling Promotion, Phishing"
Ur the lucky winner of Toyota Vios from Smart GigaLife. Valid for 24hrs. Pls call 09915069201.,Phishing
"C0NGRATS! Napili ur # for 1 Million from Coca-Cola. To claim, call Atty. Lopez 09841932029.",Phishing
Ur the lucky winner of iPhone 15 Pro from Coca-Cola. Valid for 24hrs. Pls call 09165343992.,Phishing
Looking for extra income? Telegram Task needs 50 people for remote work. Register: bit.ly/secure-ph-545000,"Gambling Promotion, Phishing"
"C0NGRATS! Napili ur # for 250,000 PHP from Puregold. To claim, call Atty. Torres 09745468840.",Phishing
Easy money! Like and follow for Amazon PH and get 381 daily. Apply now: wa.me/639575287541,Phishing
"PCSO: Lucky number mo nanalo ng 250,000 PHP! Tawagan si Secretary Bautista 09355508984.",Ham
Work from home! Lazada online tasks. P538 per order. Msg us: wa.me/639557902643,Phishing
Work from home! YouTube Liker online tasks. P238 per order. Msg us: wa.me/639512347238,Phishing
"Winner! Chosen mobile # for 250,000 PHP Shopee Raffle lucky draw. Claim at 09177523509.",Phishing
Verify your EastWest mobile number to avoid account deletion. Update here: bit.ly/secure-ph-350985,"Bank Scam, Phishing"
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-579530,Phishing
Work from home! Data Encoder online tasks. P606 per order. Msg us: wa.me/639451209652,Phishing
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-597110,Phishing
PCSO: Lucky number mo nanalo ng P800k! Tawagan si Secretary Reyes 09522080048.,Ham
Laro na sa BINGOPLUS! Get Malambot ang slots today pag nag-register today. Link d2: bit.ly/secure-ph-432375,"Gambling Promotion, Phishing"
Withdraw your winnings in 2 mins! Join P0BWC now and get 978 free: bit.ly/secure-ph-835972,Phishing
Withdraw your winnings in 2 mins! Join JILI-BET now and get 909 free: bit.ly/secure-ph-135618,"Gambling Promotion, Phishing"
Ur the lucky winner of Galaxy S24 from Petron. Valid for 24hrs. Pls call 09869508016.,Phishing
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-388276,Phishing
BOSS! Swerte mo today. Panalo na sa 777PUB. Free 554 credits: bit.ly/secure-ph-345634,"Gambling Promotion, Phishing"
"Hi, I'm recruiter for YouTube Liker. Your profile is selected for 1k-3k pay. Info: bit.ly/secure-ph-814807",Phishing
Work from home! Lazada online tasks. P680 per order. Msg us: wa.me/639920169355,Phishing
Ur the lucky winner of MacBook Pro from Lazada Anniversary. Valid for 24hrs. Pls call 09163066197.,Phishing
PCSO: Lucky number mo nanalo ng 1 Million! Tawagan si Secretary Bautista 09391504905.,Ham
"Maya Bank Alert! Someone tried to access your wallet from Singapore. If not you, block: bit.ly/secure-ph-932521","Bank Scam, Phishing"
"Hi, I'm recruiter for Lazada. Your profile is selected for 1k-3k pay. Info: bit.ly/secure-ph-593408",Phishing
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-247015,Phishing
Part-time Job hiring! Facebook Affiliate is looking for staff. Earn 500-1500 daily. Apply: bit.ly/secure-ph-556043,Phishing
Work from home! Lazada online tasks. P269 per order. Msg us: wa.me/639629622470,Phishing
Globe/Smart: Redeem your unclaimed Honda Click 125i now. Click to claim: bit.ly/secure-ph-996873,Phishing
"C0NGRATS! Napili ur # for P50,000 voucher from Globe Rewards. To claim, call Atty. Gomez 09611373658.",Phishing
"Hi, I'm recruiter for Amazon PH. Your profile is selected for 500-1500 pay. Info: bit.ly/secure-ph-980125",Phishing
Withdraw your winnings in 2 mins! Join PH-BET now and get 817 free: bit.ly/secure-ph-430842,"Gambling Promotion, Phishing"
Verify your RCBC mobile number to avoid account deletion. Update here: bit.ly/secure-ph-961153,"Bank Scam, Phishing"
"C0NGRATS! Napili ur # for 250,000 PHP from SM Supermalls. To claim, call Atty. Reyes 09180659905.",Phishing
Sali na sa pinaka-malambot na slots sa 747LIVE. Dito ang daming nananalo: bit.ly/secure-ph-880645,"Gambling Promotion, Phishing"
"C0NGRATS! Napili ur # for P50,000 voucher from Coca-Cola. To claim, call Atty. Villanueva 09155400414.",Phishing
Part-time Job hiring! Remote Staff is looking for staff. Earn 3000-8000 daily. Apply: bit.ly/secure-ph-133201,Phishing
EastWest: Ur account is locked. Pls verify identity now d2: bit.ly/secure-ph-619997,"Bank Scam, Phishing"
BOSS! Swerte mo today. Panalo na sa 747LIVE. Free 892 credits: bit.ly/secure-ph-877467,"Gambling Promotion, Phishing"
New member bonus from SUREWIN! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-699189,"Bank Scam, Gambling Promotion, Phishing"
Verify your GoTyme mobile number to avoid account deletion. Update here: bit.ly/secure-ph-868912,Phishing
Winner! Chosen mobile # for P800k Shopee Raffle lucky draw. Claim at 09186031675.,Phishing
Laro na sa G-SLOT! Get No deposit bonus pag nag-register today. Link d2: bit.ly/secure-ph-139361,"Gambling Promotion, Phishing"
Winner! Chosen mobile # for P500k PCSO Lotto lucky draw. Claim at 09694672494.,Phishing
Sali na sa pinaka-malambot na slots sa OKBET. Dito ang daming nananalo: bit.ly/secure-ph-366637,"Gambling Promotion, Phishing"
"Hi, I'm recruiter for Data Encoder. Your profile is selected for 3000-8000 pay. Info: bit.ly/secure-ph-236124",Phishing
Globe/Smart: Redeem your unclaimed MacBook Pro now. Click to claim: bit.ly/secure-ph-657543,Phishing
Shopee Xpress: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-214706,Phishing
Apple ID: Someone logged in from Singapore. Secure account: bit.ly/secure-ph-376552,Phishing
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-197683,Phishing
Globe/Smart: Redeem your unclaimed iPhone 15 Pro now. Click to claim: bit.ly/secure-ph-829976,Phishing
Globe/Smart: Redeem your unclaimed Toyota Vios now. Click to claim: bit.ly/secure-ph-617536,Phishing
Looking for extra income? Lazada needs 50 people for remote work. Register: bit.ly/secure-ph-412230,"Gambling Promotion, Phishing"
Part-time Job hiring! TikTok Shop is looking for staff. Earn P800-P2000 daily. Apply: bit.ly/secure-ph-111742,Phishing
Your Landbank credit card has been used for P500k. Report if unauthorized: bit.ly/secure-ph-340208,"Bank Scam, Phishing"
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-304755 to avoid deactivation.,"Gambling Promotion, Phishing"
Verify your Metrobank mobile number to avoid account deletion. Update here: bit.ly/secure-ph-390075,"Bank Scam, Phishing"
PSBank: Ur account is temporarily disabled. Pls verify identity now d2: bit.ly/secure-ph-777244,"Bank Scam, Phishing"
Facebook Warning: Your page will be disabled. Appeal now at bit.ly/secure-ph-366869,Phishing
Easy money! Like and follow for Lazada and get 935 daily. Apply now: wa.me/639531447010,Phishing
New member bonus from 999BET! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-731157,"Bank Scam, Gambling Promotion, Phishing"
Looking for extra income? Data Encoder needs 50 people for remote work. Register: bit.ly/secure-ph-629343,"Gambling Promotion, Phishing"
BOSS! Swerte mo today. Panalo na sa JILI777. Free 562 credits: bit.ly/secure-ph-211429,"Gambling Promotion, Phishing"
GrabExpress: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-815852,Phishing
Withdraw your winnings in 2 mins! Join MEGA-PANALO now and get 157 free: bit.ly/secure-ph-750662,"Gambling Promotion, Phishing"
Looking for extra income? Data Encoder needs 50 people for remote work. Register: bit.ly/secure-ph-142960,"Gambling Promotion, Phishing"
Work from home! Facebook Affiliate online tasks. P689 per order. Msg us: wa.me/639870092079,Phishing
New member bonus from 777PUB! Deposit 100 get 300. Mabilis payout via Gcash: bit.ly/secure-ph-858581,"Bank Scam, Gambling Promotion, Phishing"
Winner! Chosen mobile # for P300k Coca-Cola lucky draw. Claim at 09248427077.,Phishing
PCSO: Lucky number mo nanalo ng P500k! Tawagan si Secretary Reyes 09766073941.,Ham
Ur the lucky winner of Galaxy S24 from Globe Rewards. Valid for 24hrs. Pls call 09485419503.,Phishing
Ur the lucky winner of Galaxy S24 from Shell. Valid for 24hrs. Pls call 09186444492.,Phishing
Part-time Job hiring! Telegram Task is looking for staff. Earn flexible pay daily. Apply: bit.ly/secure-ph-755117,Phishing
Sali na sa pinaka-malambot na slots sa JILI-BET. Dito ang daming nananalo: bit.ly/secure-ph-880158,"Gambling Promotion, Phishing"
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-744879,Phishing
Netflix PH: Your membership is on hold. Update payment to continue: bit.ly/secure-ph-514317,Phishing
"C0NGRATS! Napili ur # for P100k from PCSO Lotto. To claim, call Atty. Bautista 09555715273.",Phishing
Ninja Van: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-233133,Phishing
Globe/Smart: Redeem your unclaimed NMAX Motorcycle now. Click to claim: bit.ly/secure-ph-313675,Phishing
"C0NGRATS! Napili ur # for P300k from Shell. To claim, call Atty. Reyes 09988006980.",Phishing
SIM Registration: Huling babala! Register your SIM at bit.ly/secure-ph-250928 to avoid deactivation.,"Gambling Promotion, Phishing"
"C0NGRATS! Napili ur # for P50,000 voucher from 7-Eleven. To claim, call Atty. Villanueva 09796436687.",Phishing
Easy money! Like and follow for Facebook Affiliate and get 900 daily. Apply now: wa.me/639719899540,Phishing
Security Bank: Ur account is restricted. Pls verify identity now d2: bit.ly/secure-ph-146573,"Bank Scam, Phishing"
Globe/Smart: Redeem your unclaimed Honda Click 125i now. Click to claim: bit.ly/secure-ph-367934,Phishing
"Part-time Job hiring! Remote Staff is looking for staff. Earn P10,000 weekly daily. Apply: bit.ly/secure-ph-704707",Phishing
MA'AM/SIR! Metrobank iAccess needs validation due to suspicious activity: bit.ly/secure-ph-310840,"Bank Scam, Phishing"
Flash Express: Parcel held at distribution center. Pay customs fee: bit.ly/secure-ph-703664,Phishing
"PCSO: Lucky number mo nanalo ng P50,000 voucher! Tawagan si Secretary Lopez 09733067283.",Phishing
Part-time Job hiring! Facebook Affiliate is looking for staff. Earn flexible pay daily. Apply: bit.ly/secure-ph-159896,Phishing
Winner! Chosen mobile # for P300k Petron lucky draw. Claim at 09858221158.,Phishing
Your order #99285 delivery failed. Update address to avoid return: bit.ly/secure-ph-809846,Phishing
