text,label
Mas pahabain pa ang UNLI TIKTOK SAYA! Get up to 30 DAYS of UNLI Tiktok + 20 GB + Unli Calls & Texts. Load na at smrt.ph/SmartApp,Ham
Tuloy ang Saya! May UNLI TikTok + 3 GB + Unli Calls & Texts ka na with TIKTOK SAYA 50 for 3 days.,Ham
"Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",Ham
Your regular load is low on balance. Add Regular Load NOW to continue enjoying our promos and services.,Ham
"2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! smrt.ph/SmartApp",Ham
1/2 22-Mar 22:52: P50 loaded to 09129094503 from XXXXXXXX7428 for 1 year. Ref:CCM9HNF0BX. Get MORE with PROMO LOAD in the Smart App!,Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
#BDOStopScam: Make sure you're on the correct BDO Online website before logging in. Always type the official URL in your browser & DON'T CLICK LINKS!,Ham
May budget ka pa rin kahit di pa payday! Maximize your GGives credit limit para tuloy-tuloy pa rin ang shopping this weekend! Tap Borrow > GGives on GCash now.,Ham
Save your frequent billers & recipients as Favorites on the new BDO Online website for easier & faster transactions! Just click More > Manage Favorites. Log in now!,Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"Nakapag-SAYA ALL 149 na ba ang lahat? 'Wag palalampasin ang chance to win a group date with Kathryn Bernardo at Joshua Garcia sa TNT Max Saya Bonding Raffle! To join: Text TNT25 to 5858 at abangan ang confirmation na kasali ka. For raffle entries: Load Saya All 149 from Feb 28-Mar 31. 1 promo = 1 raffle entry. Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://www.tntph.com/Pages/Anibersaya2025",Ham
"This is the final reminder to check your recent login using username and password to access BDO Online Banking or BDO Pay. Your account verification is almost complete. If this was not you, reset your password immediately.",Ham
"We noticed a recent login using your Online Banking username and password in the BDO Online app on 03-19-2025 at 10:56 PM PHT. For your security, your account is currently being verified. Your access will temporarily be limited until verification has been completed. If this was not you, reset your password and call us immediately at (02) 8888-0000.",Ham
"ADVISORY: The old Online Banking website will no longer be available on March 31, 2025. Log in to the new BDO Online website now to avoid any inconvenience. If you use the BDO Online or BDO Pay apps, log in with your username and password. Otherwise, log in with your old Online Banking website username and password. If you are unable to log in, go to ""Need help logging in?"" to retrieve your username or reset your password.",Ham
"Nakapag-SAYA ALL 149 na ba ang lahat? 'Wag palalampasin ang chance to win a group date with Kathryn Bernardo at Joshua Garcia sa TNT Max Saya Bonding Raffle! To join: Text TNT25 to 5858 at abangan ang confirmation na kasali ka. For raffle entries: Load Saya All 149 from Feb 28-Mar 31. 1 promo = 1 raffle entry. Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://www.tntph.com/Pages/Anibersaya2025",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Send Money seamlessly from your BDO account to another BDO account for FREE. Enjoy a minimal InstaPay fee of P10 for transfers to other banks and wallets. Download BDO Pay now!,Ham
Logging in on the new BDO Online website is now more secure with push authentication through the BDO Online app. No need to wait for an OTP via SMS! Just make sure that push notifications are enabled on your device settings.,Ham
Trouble in paradise? I-stream na ang The White Lotus at iba pang fave shows mo sa Max for as low as P149/month lang! I-download na ang Max app at pumunta sa https://smart.com.ph/shopmax para maka-subscribe gamit ang TNT load mo.,Ham
"Hi Mr/Ms <NAME>, RDCN 27458 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
Sagot ni GGives ang bigating shopping mo this weekend! Checkout with GGives para sa abot-kayang hulugan na up to 24 mos. Tap Borrow > GGives sa GCash app to view your available credit limit.,Ham
"Uy, weekend na! Mag-binge watch gamit ang iyong FREE VIU VOUCHER! Mag-load lang ng TNT ALL DATA 99 with 2 GB data. May kasama rin itong FREE 7-day Viu Voucher, perfect pang-stream ng fave KDrama series mo! Load na sa Smart App https://smrt.ph/GetSmartApp DTI216150",Ham
"#BDOStopScam: Mag-ingat sa text na may link, kahit galing sa ""BDO."" Gumagamit ng fake cell sites ang scammers to send these scam texts. Don't click links!",Ham
"Kaya today ang bagong furnitures dahil walang downpayment ang installments ng GGives! On GCash, go to Borrow > GGives to view your credit limit.",Ham
Add your Joint OR accounts on the new BDO Online website! Click Manage Accounts > Add Own Account. Log in now! Just use your existing username and password.,Ham
Hi Ka-LBC! We will deliver your shipment 127400351158 today. Provide authorization & ID if not around. Photo may be taken as proof of delivery. Thanks,Ham
"Nakapag-SAYA ALL 149 na ba ang lahat? 'Wag palalampasin ang chance to win a group date with Kathryn Bernardo at Joshua Garcia sa TNT Max Saya Bonding Raffle! To join: Text TNT25 to 5858 at abangan ang confirmation na kasali ka. For raffle entries: Load Saya All 149 from Feb 28-Mar 31. 1 promo = 1 raffle entry. Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://www.tntph.com/Pages/Anibersaya2025",Ham
"Manage accounts and transactions your way with BDO Online! Add, remove, or group accounts, update your profile, save and manage Favorites, schedule transactions and more! Log in now!",Ham
"Nakapag-SAYA ALL 149 na ba ang lahat? 'Wag palalampasin ang chance to win a group date with Kathryn Bernardo at Joshua Garcia sa TNT Max Saya Bonding Raffle! To join: Text TNT25 to 5858 at abangan ang confirmation na kasali ka. For raffle entries: Load Saya All 149 from Feb 28-Mar 31. 1 promo = 1 raffle entry. Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://www.tntph.com/Pages/Anibersaya2025",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Upgrade your gadget with GGives & pay in easy monthly installments! Tap Borrow > GGives in the GCash app to check your available credit limit now.,Ham
Paubos na ang data! 'Pano ang win-streak? Palista muna ng EASYSURF50! Kaya today with Borrow Load.,Ham
Isang linggo pa bago sweldo? Mag TNT UTANG NA LOAD ka muna para may pang up to 4hrs ng FB! Dial *5623# NOW!,Ham
"Your package PH255228007557M is out for delivery. Your rider is 09568136334. To report no attempt, please contact us at (02) 8539-4002.",Ham
"Nakapag-SAYA ALL 149 na ba ang lahat? 'Wag palalampasin ang chance to win a group date with Kathryn Bernardo at Joshua Garcia sa TNT Max Saya Bonding Raffle! To join: Text TNT25 to 5858 at abangan ang confirmation na kasali ka. For raffle entries: Load Saya All 149 from Feb 28-Mar 31. 1 promo = 1 raffle entry. Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://www.tntph.com/Pages/Anibersaya2025",Ham
"View statements, reorder checkbooks, avail installment plans, request loan documents and more. Log in to BDO Online now and bank your way!",Ham
"Get a chance to win a group date with Kathryn Bernardo at Joshua Garcia sa TNT Max Saya Bonding Raffle! To join: Text TNT25 to 5858 at abangan ang confirmation na kasali ka. For raffle entries: Load Saya All 149 from Feb 28-Mar 31. 1 promo = 1 raffle entry Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://www.tntph.com/Pages/Anibersaya2025",Ham
Easily schedule transactions on the new BDO Online website! Just select Later or Recurring when entering your transaction details. Remember to delete scheduled transactions set in the old Online Banking website to avoid any duplicate debits.,Ham
BDO Online app and website now lets you group your accounts together to easily view and manage them. Log in now!,Ham
"Ka-LBC! Your shipment 142032398832 was received by <NAME> on 03-03-2025. Share your experience, click bit.ly/CSATPh. Thanks",Ham
"Congrats, your GGives credit limit has increased to P25k! Book with GGives & pay in easy installments. Go to Borrow > GGives to view your new credit limit, valid until March 17.",Ham
Di pa tapos pumili sa online shops? Mag-Borrow Load 'pag nabitin ang data! 'Di ka na lalayo para walang abala sa online shopping!,Ham
"#BDOStopScam: Ingat sa fake rewards o points redemption scams! 'Pag hiningi ang iyong OTP, username, o password, scam 'yan! Never share your personal info.",Ham
You have received P891.00 GCash from Philippine Seven Corporation w/ MSG - PSC Cashin. Your new balance is P958.69 03-01-25 12:16AM. Ref no. 0026220022329.,Ham
Logging in on the new BDO Online website is now more secure with push authentication through the BDO Online app. No need to wait for an OTP via SMS! Just make sure that push notifications are enabled on your device settings.,Ham
"Hi Christopher, see you 6PM at The Bloom for ""Build Apps Without Code: A Beginner’s Workshop on Adalo"". Please check your email for the Adalo Quick Start Guide, and don't forget to join our exclusive Discord channel. Got questions? Text Crystal at 09177010616.",Ham
"Christopher, Build Apps Without Code: A Beginner’s Workshop on Adalo is happening tomorrow, 6PM at The Bloom. Check your email for your complimentary ticket!",Ham
Get the most of your device with Google One! May additional 100 GB for as low as P89/month. Mag-subscribe na gamit ang TNT load! More info: https://smart.com.ph/googleone,Ham
G-625112 is your Google verification code. Don't share your code with anyone.,Ham
May TNT UTANG NA LOAD na laging masasandalan! Avail up to 1 GB or P50 regular load! Dial *5623# NOW!,Ham
The new BDO Online website is here! Visit the BDO website > Login > Personal > BDO Online Banking (New) and log in with your existing username and password to experience a fresh new interface.,Ham
"Lamang ka sa susunod mong load up, DALI! Subscribe to DOBLE GIGA STORIES or any promo at least P20 to get EXTRA 2 GB for 3 days FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",Ham
Your number has been unlinked in the Smart app by 09XX XXX 7951.,Ham
Your number has been unlinked in the Smart app by 09XX XXX 7951.,Ham
"Di ka na mahuhuli sa mga trending! With Borrow Load, 'di ka na lalayo 'pag paubos na ang data! Magpalista na sa Borrow Load!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Keep your devices safe with Smart Phone Protect! Punta na sa https://smart.iglooinsure.com/ at mag-subscribe na gamit ang TNT load!,Ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",Ham
"Need more data para makapag-check out ng cart? Borrow NEW POWER ALL 99! Ang palista na walang abala, Kaya Today with Borrow Load!",Ham
"Hi Mr/Ms <NAME>, RDCN 34532 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
"UNLI na ang favorite apps mo with TNT SAYA ALL 99! May Unli FB, Messenger, IG, TikTok at ML plus may 6 GB ka pa for all apps and sites, at unli calls & texts to all pa! At kung mag-load ka bago Feb 14, may makukuha kang EXTRA FREE DATA. Load na, KaTropa!",Ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",Ham
Pwede nang mag-enjoy ng Ad Free viewing with Youtube Premium. Mag-subscribe for only P159/month gamit ang TNT load!,Ham
"Can't find your Debit or Credit Card? Easily lock your card on the BDO Online app, then unlock it once you find it - all in real-time. Try it now!",Ham
"Ka-LBC! Your shipment 142021720392 was received by HER HERO on 11-02-2025. Share your experience, click bit.ly/CSATPh. Thanks",Ham
Nagpaplano ng 2025 ganap ang barkada pero paubos na ang data mo? Mag-Borrow Load na para di ka na lalayo at wala ka nang ma-miss sa usapan ng barkada!,Ham
Feel Legendary sa bawat game with Codashop! Enjoy hassle free payments gamit ang TNT load!,Ham
"#BDOStopScam: Mag-ingat sa text na may link, kahit galing sa ""BDO."" Gumagamit ng fake cell sites ang scammers to send these scam texts. Don't click links!",Ham
"Hi Mr/Ms <NAME>, RDCN 18882 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",Ham
Aga pa pero petsa de peligro na? TNT UTANG NA LOAD muna! Up to 1 GB or P50 regular load! Dial *5623# NOW!,Ham
Kulang ang data para makapag-checkout? Mag-Borrow Load na! 'Di ka na lalayo para walang abala sa online shopping!,Ham
"Gusto naming ready ka kausapin ang Tropa! You get total of 16 GB and Unli Allnet Calls & Texts! That's (FREE 8 GB ALL ACCESS DATA for 3 days from us) when you avail DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! For TODAY only! Load via https://smrt.ph/GetSmartApp o *123#",Ham
"Hi Mr/Ms <NAME>, RDCN 24987 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
"Hi Mr/Ms <NAME>, RDCN 43298 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
"Transactions are made even more convenient when you use QR! Just log in to the BDO Online app, and tap QR to select from these transactions: Send Money, Request Money, Withdraw Money or Deposit Money. Try it now!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"Don't miss the live games from your fave local and international sports leagues like PVL, UAAP, NBA TV! Mag-subscribe na for only P149/month gamit ang TNT load!",Ham
"#BDOStopScam: BDO will NEVER send links. Scammers are using fake cell towers to hijack BDO's sender ID. If you receive a ""BDO"" alert with a link, it's a scam!",Ham
"Gusto naming ready ka kausapin ang Tropa! You get total of 16 GB and Unli Allnet Calls & Texts! That's (FREE 8 GB ALL ACCESS DATA for 3 days from us) when you avail DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! For TODAY only! Load via https://smrt.ph/GetSmartApp o *123#",Ham
"Gusto naming ready ka kausapin ang Tropa! You get total of 16 GB and Unli Allnet Calls & Texts! That's (FREE 8 GB ALL ACCESS DATA for 3 days from us) when you avail DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! For TODAY only! Load via https://smrt.ph/GetSmartApp o *123#",Ham
"Secure your accounts and cards your way with the BDO Online app! Confirm transactions with biometrics or 6-digit PIN, lock or unlock Debit and Credit Cards, set limits for Debit Cards, enable or disable overseas Debit Card transactions. Try it now!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"UNLI DATA na P10 lang? Kaya yan sa TNT SAYA SOCIALS TIME! Sa SAYA SOCIALS TIME 10 merong UNLI DATA pang FB, TikTok, at IG for 30 minutes! Pumunta lang sa Smart App (Wais Hacks > Hot Deals) https://smrt.ph/GetSmartApp o i-dial ang *123#2# para makita kung may PINASAYA pang SAYA SOCIALS TIME para sa'yo!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"P10 lang para sa UNLI DATA? TNT SAYA SOCIALS TIME ang sagot! Sa SAYA SOCIALS TIME 10, may UNLI FB, IG & TikTok ka na for 30 minutes! Pumunta lang sa Smart App (Wais Hacks > Hot Deals) https://smrt.ph/GetSmartApp o i-dial ang *123#2# para makita kung may PINASAYA pang SAYA SOCIALS TIME para sa'yo!",Ham
Add-to-cart lang kahit paubos na ang data. Palista muna ng GIGA STORIES 50. Kaya Today with Borrow Load!,Ham
"Congrats! Your GGives credit limit has increased to P25k! Shop with GGives this Chinese New Year para sa abot-kayang installments. Go to Borrow > GGives to view your new credit limit, valid until Feb 10.",Ham
"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL DATA+ or any promo at least P20 to get EXTRA 2 GB for 3 days FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",Ham
"Hi Mr/Ms <NAME>, RDCN 40584 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
Bagong exciting surprise ngayong bagong taon: 10 GB for 10 pesos lang! Bili na ng Panalo 10 to get TOTAL 10 GB (300 MB + FREE 9.7 GB) & 60 MINS CALLS & TEXTS for 1 day-- Kunin mo na bago pa mawala! LOAD NA: https://smrt.ph/GetSmartApp (Wais Hacks) or dial *123# NOW,Ham
"Panalong Savings this 2025! May P1 rebate ka na sa bawat promo o regular load purchase mo worth P50-P60 via your favorite TNT retailers. Promo valid hanggang January 31, 2025 lang!",Ham
Laging suliting ang load bago pa ito mag-expire! Expired na ang promo? Load your fave ALLNET 20 with just a tap sa https://smrt.ph/GetSmartApp o sa suking tindahan!,Ham
"Save up to P6,000 when you pre-order the new Galaxy S25 Series at Samsung Authorized stores with Maya Personal Loan! Go to Maya Missions to learn more.",Ham
"Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",Ham
Your regular load is low on balance. Add Regular Load NOW to continue enjoying our promos and services.,Ham
"Hi Mr/Ms <NAME>, RDCN 23860 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
"Kahit no budget, may pang internet with TNT Utang na Load! Avail up to 1 GB or P50 regular load! Dial *5623# now!",Ham
"Hi Mr/Ms <NAME>, RDCN 30201 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
"Nice! You received a P10 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!",Ham
"Hi Mr/Ms CHRISTOPHER, RDCN 27467 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
"Send Money your way with the BDO Online app! You can send to your own PHP accounts or own USD to PHP accounts, to any BDO account, to any same foreign currency account in 1 of 9 available currencies, or to other banks and e-wallets via InstaPay or PESONet. Try it now!",Ham
Meron kang padala last November! I-google ang ‘Maya Center survey’ and share your thoughts. I-download ang Maya app to enjoy extra funds with Maya Easy Credit!,Ham
Sulit ba ang load mo from Maya last November? I-google ang ‘Maya Center survey’ and share your thoughts. I-download ang Maya app to enjoy extra funds with Maya Easy Credit!,Ham
"Ka-Tropa, simulan ang 2025 sa tipid at saya! May P3 rebate ka pag bumili ng P99 promos and up sa GCash or Maya. Available hanggang Jan 20. Bilis, load na!",Ham
"Bagong taon, bagong Smart cell sites sa DAVAO CITY! Lalakas ang signal, lalakas ang saya! Mag load na ng TNT promos at yayain ang tropa bumili ng TNT sim.",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"Magandang Araw <NAME>, SPX Delivery! Sa iyong pahintulot, kukuha kami ng litrato bilang Proof of Delivery. Pag may katanungan, i-contact ang Customer Service.",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"Hi Mr/Ms <NAME>, RDCN 44731 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",Ham
"View, manage, add or remove your BDO accounts and cards on the BDO Online app! Try it now!",Ham
"Got a text from GOMO with a link? Nah, don't tap that! It's a scam trying to trick you. Scammers are using illegal cell sites, pretending to be legit brands like GOMO, and sending you fake text messages with links. Never click links on texts or share OTPs, Fam!",Ham
"Hi Mr/Ms <NAME>, RDCN 23303 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
"Suki, na-miss ka namin! Balik ka na dahil soon ay mas pabibilisin namin ang pag-login sa PalawanPay gamit ang Quick PIN!",Ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",Ham
BDO Online lets you conveniently manage your checking accounts. Reorder Checkbooks from the app so you never run out when you need them or use Stop Payment Order to take control of any issued checks. Try it now!,Ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",Ham
"Avoid fake alerts! (S)uspicious account activity (C)redit rewards (A)ccount blocked (M)oney transfer processing 'Pag may link, scam 'yan. Don't click links!",Ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",Ham
Stay on top of your finances and view your Credit Card statements anytime you want on the BDO Online app! Try it now!,Ham
"The BDO Online app has security features that lets you secure and control your Debit Card anytime, anywhere! Just log in to the BDO Online app. Go to More > Manage Cards > Choose Debit Card > Set Daily Card Limits or Lock/Unlock your Card. Visit the BDO website to learn more.",Ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
"You've updated your name with CIMB Bank Philippines on December 24, 2024 06:22:47 PM PHT. If you did not make this request, please connect with us through our Customer Care team available from 6AM to 10PM. Just dial #CIMB (#2462) on your phone! Local calls are toll-free for Globe, Smart, and PLDT subscribers nationwide.",Ham
"You've updated your present address with CIMB Bank Philippines on December 24, 2024 06:22:47 PM PHT. If you did not make this request, please connect with us through our Customer Care team available from 6AM to 10PM. Just dial #CIMB (#2462) on your phone! Local calls are toll-free for Globe, Smart, and PLDT subscribers nationwide.",Ham
"#BDOStopScam: Sana ngayong Pasko ay maalala mo - if it has a link, it's likely a scam! Don't click links or share your OTP with anyone!",Ham
"Gusto naming ready ka kausapin ang Tropa! You get total of 17 GB and Unli Allnet Calls & Texts! That's (FREE 9 GB ALL ACCESS DATA for 5 days from us) when you avail DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! For TODAY only! Load via https://smrt.ph/GetSmartApp o *123#",Ham
"May chance kang magka-group QT with Kathryn Bernardo sa BONUS ROUND ng TNT Paskong Panalo Raffle! Siguraduhing naka-text ng ""RAFFLE"" to 5858 muna at mag-load ng SAYA ALL 149 from Dec 22-28 to earn raffle entries. Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",Ham
"Don't miss the big game! Get your NBA League Pass now for only P425/mo -- charged to your load! For more info, visit: https://smart.com.ph/NBApass",Ham
May bagong cell sites sa DAVAO CITY! Lalakas ang signal at saya! Load na at yayain ang Tropa!,Ham
"Gusto naming ready ka kausapin ang Tropa! You get total of 17 GB and Unli Allnet Calls & Texts! That's (FREE 9 GB ALL ACCESS DATA for 5 days from us) when you avail DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! For TODAY only! Load via https://smrt.ph/GetSmartApp o *123#",Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
"Ito na! Sa Dec 22-28, may chance kang manalo ng ONE MILLION PESOS sa TNT Pasko Panalo Raffle! December 22 pa ito ha! Para makakuha ng raffle entries: Load Saya All 99. 1 registration = 1 raffle entry. Tandaang naka-text ""RAFFLE"" to 5858 muna at abangan ang confirmation. Sa pag-text nito, sumasang-ayon ka at tinatanggap mo ang Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24TNCDPN",Ham
"View your Trust Investments on the BDO Online app! To add them, go to Manage Accounts > Add or Remove Own Account > Add Own Account. Try it now!",Ham
"New on BDO Online: View Trust Investments, PESONet, same foreign currency transfers, request loan documents, Installment Offers & Checkbook Services! Try it now!",Ham
"Biglang naubusan ng data habang nagch-checkout ng Christmas deals? Mag TNT UTANG NA LOAD muna! Get up to P30 worth of regular load now, and pay sa next top up mo! Dial *5623# now!",Ham
"May chance kang magka-group QT with Joshua Garcia sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para makakuha ng raffle entries: Load Saya All 149 from Dec 12-21. 1 registration = 1 raffle entry Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",Ham
"Hi Mr/Ms <NAME>, RDCN 33389 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",Ham
Happy Holidays with GGives! Shop last-minute gifts & pay in easy installments with 0 downpayment. You credit limit increase ends on Dec 26.,Ham
Need more data pang-search ng recipes? Palista muna ng DITO Level-up 99 para makapag-browse! Kaya today with Borrow Load.,Ham
"Enjoy ad-free viewing on YouTube. Get your YouTube Premium now for only P159/mo -- charged to your load. For more info, visit: https://smart.com.ph/ytpremium",Ham
"#BDOStopScam: Have a joyful holiday season free of scams! Remember that if it has a link, it's likely phishing. Don't click links!",Ham
"May chance kang manalo ng 100,000 at TNT Panalo Phone 5G ngayong Dec 15-21 sa TNT Paskong Panalo Raffle! Para makasali: Text ""RAFFLE"" to 5858 at abangan ang confirmation. Isang beses lang ito itetext. Para sa raffle entries: Load Saya All 99 o All Data 99. 1 registration = 1 raffle entry Sa pag-text, sumasang-ayon ka sa Terms & Conditions at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
Yassss! You've successfully registered to 30GB Data. You may view your promo details in the Account section of the GOMO PH app.,Ham
"Paghandaan ang mga bisita ngayong Pasko at damihan na ang grocery shopping dahil sagot ka ng GGives! Free ang last installment mo when you pay in 12 months. Promo is available at select supermarkets only. T&Cs apply. To learn more, login to GCash > tap Borrow > GGives > View More on our Special Offers.",Ham
"May chance kang magka-group QT with Joshua Garcia sa BONUS ROUND ng TNT Paskong Panalo Raffle! Siguraduhing naka-text ng RAFFLE to 5858 muna at mag-load ng SAYA ALL 149 from Dec 12-21 to earn raffle entries. Sa pag-text nito, sumasang-ayon ka sa T&Cs at Privacy Notice ng promo. For more info, visit https://tntph.com/pp24tncdpn",Ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,Ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,Ham
